Sum of active_region,Year,Quarter,Month,Day,class_type,Year,Quarter,Month,Day,Sum of day,Year,Quarter,Month,Day,event_id,event_type,Sum of hour,instruments,Sum of month,note,Year,Quarter,Month,Day,source_location,Sum of year
13928,2024,Qtr 4,December,20,M2.5,2024,Qtr 4,December,20,20,2024,Qtr 4,December,20,2024-12-20T11:15:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,20,S14E70,2024
13932,2024,Qtr 4,December,21,M1.9,2024,Qtr 4,December,21,21,2024,Qtr 4,December,21,2024-12-21T00:33:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,21,S15E61,2024
13932,2024,Qtr 4,December,22,C9.5,2024,Qtr 4,December,21,21,2024,Qtr 4,December,22,2024-12-21T22:58:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,22,S18E49,2024
13932,2024,Qtr 4,December,22,M1.0,2024,Qtr 4,December,22,22,2024,Qtr 4,December,22,2024-12-22T04:03:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,22,S17E48,2024
13930,2024,Qtr 4,December,22,M1.1,2024,Qtr 4,December,22,22,2024,Qtr 4,December,22,2024-12-22T14:06:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,22,S20W60,2024
13938,2024,Qtr 4,December,23,M1.0,2024,Qtr 4,December,23,23,2024,Qtr 4,December,23,2024-12-23T02:10:00-Flr-001,Solar Flare,2,GOES-S: EXIS 1.0-8.0,12,"The Source May Be Just On The Ne Limb Or Slightly Occulted Just Beyond It. At This Time, The Goes-P Json Data Source Is Delayed, So Goes-S Timestamps Are Technically Used Even With Both Spacecraft Appearing To Be In Sync Upon Timeline Inspection. This Is Likely From Ar 3938, Numbered On 2024-12-24.",2024,Qtr 4,December,23,N19E90,2024
13928,2024,Qtr 4,December,23,M1.0,2024,Qtr 4,December,23,23,2024,Qtr 4,December,23,2024-12-23T06:24:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,23,S10E14,2024
13932,2024,Qtr 4,December,23,M1.1,2024,Qtr 4,December,22,22,2024,Qtr 4,December,23,2024-12-22T20:39:00-Flr-001,Solar Flare,20,GOES-S: EXIS 1.0-8.0,12,"At This Time, The Goes-P Json Data Source Is Delayed, So Goes-S Timestamps Are Technically Used Even With Both Spacecraft Appearing To Be In Sync Upon Timeline Inspection.",2024,Qtr 4,December,23,S16E37,2024
13932,2024,Qtr 4,December,23,M8.9,2024,Qtr 4,December,23,23,2024,Qtr 4,December,23,2024-12-23T11:06:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,23,S18E30,2024
13933,2024,Qtr 4,December,24,M1.0,2024,Qtr 4,December,24,24,2024,Qtr 4,December,24,2024-12-24T01:50:00-Flr-001,Solar Flare,1,GOES-S: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,24,S02E05,2024
13932,2024,Qtr 4,December,24,M1.0,2024,Qtr 4,December,24,24,2024,Qtr 4,December,25,2024-12-24T18:20:00-Flr-001,Solar Flare,18,GOES-S: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,24,S15E20,2024
13932,2024,Qtr 4,December,24,M1.1,2024,Qtr 4,December,24,24,2024,Qtr 4,December,24,2024-12-24T14:02:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,24,S16E14,2024
13932,2024,Qtr 4,December,24,M1.3,2024,Qtr 4,December,24,24,2024,Qtr 4,December,24,2024-12-24T16:25:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,24,S18E21,2024
13932,2024,Qtr 4,December,24,M4.1,2024,Qtr 4,December,24,24,2024,Qtr 4,December,24,2024-12-24T08:28:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,24,S17E17,2024
13932,2024,Qtr 4,December,24,M4.7,2024,Qtr 4,December,24,24,2024,Qtr 4,December,24,2024-12-24T00:14:00-Flr-001,Solar Flare,0,GOES-S: EXIS 1.0-8.0,12,Simultaneous Flaring From Unnumbered Region In The Ne Near N24E90.,2024,Qtr 4,December,24,S15E20,2024
13930,2024,Qtr 4,December,25,M1.0,2024,Qtr 4,December,24,24,2024,Qtr 4,December,25,2024-12-24T20:15:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,25,S23W87,2024
13938,2024,Qtr 4,December,25,M1.2,2024,Qtr 4,December,24,24,2024,Qtr 4,December,25,2024-12-24T22:24:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,25,N22E63,2024
13938,2024,Qtr 4,December,25,M2.8,2024,Qtr 4,December,25,25,2024,Qtr 4,December,25,2024-12-25T04:14:00-Flr-001,Solar Flare,4,GOES-S: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,25,N20E63,2024
13932,2024,Qtr 4,December,25,M4.9,2024,Qtr 4,December,25,25,2024,Qtr 4,December,25,2024-12-25T04:46:00-Flr-001,Solar Flare,4,GOES-S: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,25,S18E10,2024
0,2024,Qtr 4,December,26,C9.6,2024,Qtr 4,December,26,26,2024,Qtr 4,December,27,2024-12-26T18:28:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,27,S05E73,2024
13938,2024,Qtr 4,December,26,M3.1,2024,Qtr 4,December,25,25,2024,Qtr 4,December,26,2024-12-25T23:59:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring From Ar 3938 (N20E52) And Ar 3936 (N13E11); Ar 3938 Appears To Be Brighter Based On Goes Suvi Imagery,2024,Qtr 4,December,26,N20E52,2024
13938,2024,Qtr 4,December,26,M7.4,2024,Qtr 4,December,26,26,2024,Qtr 4,December,26,2024-12-26T02:52:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring From Ar 3938 (N20E51) And Ar 3933 (S08W23); Ar 3938 Appears To Be Brighter.,2024,Qtr 4,December,26,N20E51,2024
13928,2024,Qtr 4,December,27,M1.2,2024,Qtr 4,December,27,27,2024,Qtr 4,December,27,2024-12-27T15:27:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,27,S14W43,2024
13932,2024,Qtr 4,December,28,M1.3,2024,Qtr 4,December,28,28,2024,Qtr 4,December,28,2024-12-28T15:14:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,28,S16W31,2024
13938,2024,Qtr 4,December,28,M3.3,2024,Qtr 4,December,27,27,2024,Qtr 4,December,28,2024-12-27T20:29:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,28,N21E29,2024
13932,2024,Qtr 4,December,28,M4.5,2024,Qtr 4,December,28,28,2024,Qtr 4,December,28,2024-12-28T11:12:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,12,"Simultaneous Flaring Between Ar 3932 (S15W27) Attributed As The Main, Brighter Source Via Goes Suvi 131 Imagery, And Ar 3933 (S07W57).",2024,Qtr 4,December,28,S15W27,2024
13929,2024,Qtr 4,December,29,M1.0,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T02:28:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N17W81,2024
13933,2024,Qtr 4,December,29,M1.2,2024,Qtr 4,December,28,28,2024,Qtr 4,December,29,2024-12-28T22:04:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,S07W60,2024
13940,2024,Qtr 4,December,29,M1.2,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T03:56:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring Is Also Observed Near Active Region 13929 At The Time Of This Event.,2024,Qtr 4,December,29,S04E40,2024
13932,2024,Qtr 4,December,29,M1.2,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T17:46:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,S11W48,2024
13936,2024,Qtr 4,December,29,M1.3,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T02:38:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,12,"Simultaneous Flaring From Ar 3929, Around N17W80.",2024,Qtr 4,December,29,N15W26,2024
13936,2024,Qtr 4,December,29,M1.3,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T09:41:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N13W35,2024
13936,2024,Qtr 4,December,29,M1.3,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T12:50:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N14W36,2024
13940,2024,Qtr 4,December,29,M1.4,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T17:58:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring Is Also Observed From Active Region 13933 At The Time Of This Event.,2024,Qtr 4,December,29,S02E29,2024
13936,2024,Qtr 4,December,29,M1.6,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T12:15:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N14W36,2024
13939,2024,Qtr 4,December,29,M2.0,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T04:18:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,S15E30,2024
13932,2024,Qtr 4,December,29,M2.6,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T10:26:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring From Ars 3938 (N19E06) And 3929 (N17W85) Around This Time.,2024,Qtr 4,December,29,S17W41,2024
13936,2024,Qtr 4,December,29,M3.0,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T06:48:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N13W37,2024
13933,2024,Qtr 4,December,29,M3.1,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T05:12:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,12,"Simultaneous, But Less Intense, Flaring Is Also Observed From Active Regions 13932 And 13936 At The Time Of This Event.",2024,Qtr 4,December,29,S08W66,2024
13939,2024,Qtr 4,December,29,M3.3,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T16:56:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,S12E23,2024
13936,2024,Qtr 4,December,29,M3.3,2024,Qtr 4,December,29,29,2024,Qtr 4,December,30,2024-12-29T18:27:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W40,2024
13929,2024,Qtr 4,December,29,M3.5,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T05:41:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring Is Observed From Active Region 13939 At The Time Of This Event.,2024,Qtr 4,December,29,N18W88,2024
13936,2024,Qtr 4,December,29,M4.1,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T07:54:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N13W35,2024
13936,2024,Qtr 4,December,29,M7.1,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T15:02:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N13W39,2024
13936,2024,Qtr 4,December,29,X1.1,2024,Qtr 4,December,29,29,2024,Qtr 4,December,29,2024-12-29T07:08:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,29,N13W35,2024
13936,2024,Qtr 4,December,30,M1.1,2024,Qtr 4,December,29,29,2024,Qtr 4,December,30,2024-12-29T20:31:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W42,2024
13936,2024,Qtr 4,December,30,M1.2,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T17:14:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W51,2024
13933,2024,Qtr 4,December,30,M1.4,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T08:34:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,S08W80,2024
13936,2024,Qtr 4,December,30,M1.5,2024,Qtr 4,December,29,29,2024,Qtr 4,December,30,2024-12-29T21:42:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W43,2024
13936,2024,Qtr 4,December,30,M1.6,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T17:36:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W51,2024
13936,2024,Qtr 4,December,30,M1.6,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T18:14:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W51,2024
13939,2024,Qtr 4,December,30,M1.7,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T00:33:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,S17E15,2024
13941,2024,Qtr 4,December,30,M1.7,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T02:50:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,12,With A Contribution From Ar 3929 (N18W92).,2024,Qtr 4,December,30,S06E24,2024
13933,2024,Qtr 4,December,30,M1.7,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T08:44:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,S08W80,2024
13933,2024,Qtr 4,December,30,M1.7,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T10:00:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,12,There Is Also Sympathetic Flaring From Active Region 3939 At The Time.,2024,Qtr 4,December,30,S08W81,2024
13936,2024,Qtr 4,December,30,M1.7,2024,Qtr 4,December,30,30,2024,Qtr 4,December,31,2024-12-30T18:27:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,31,N13W51,2024
13936,2024,Qtr 4,December,30,M1.8,2024,Qtr 4,December,29,29,2024,Qtr 4,December,30,2024-12-29T21:57:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W43,2024
13936,2024,Qtr 4,December,30,M1.9,2024,Qtr 4,December,29,29,2024,Qtr 4,December,30,2024-12-29T23:20:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W43,2024
13939,2024,Qtr 4,December,30,M3.5,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T06:13:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,12,There Is A Simultaneous Sympathetic Flare In Active Region 3936.,2024,Qtr 4,December,30,S17E15,2024
13936,2024,Qtr 4,December,30,M3.5,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T14:34:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W49,2024
13941,2024,Qtr 4,December,30,M4.2,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T16:56:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring From Ar 3936. This Flare Is Directly Preceded By A M5.0 Flare Peaking At 2024-12-30T16:54Z From Ar 3936.,2024,Qtr 4,December,30,S02E15,2024
13936,2024,Qtr 4,December,30,M5.0,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T16:45:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,12,Simultaneous Flaring From Ar 3941 (Approx. S05E16) During This Time.,2024,Qtr 4,December,30,N13W50,2024
13932,2024,Qtr 4,December,30,X1.1,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T04:29:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,S17W53,2024
13936,2024,Qtr 4,December,30,X1.5,2024,Qtr 4,December,30,30,2024,Qtr 4,December,30,2024-12-30T04:01:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,30,N13W46,2024
13939,2024,Qtr 4,December,31,M1.0,2024,Qtr 4,December,30,30,2024,Qtr 4,December,31,2024-12-30T22:35:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,31,S14E06,2024
13932,2024,Qtr 4,December,31,M1.0,2024,Qtr 4,December,31,31,2024,Qtr 4,December,31,2024-12-31T04:50:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,12,No Note,2024,Qtr 4,December,31,S19W63,2024
13936,2025,Qtr 1,January,1,M1.0,2025,Qtr 1,January,1,1,2025,Qtr 1,January,1,2025-01-01T15:12:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,1,N13W78,2025
13936,2025,Qtr 1,January,1,M1.1,2025,Qtr 1,January,1,1,2025,Qtr 1,January,1,2025-01-01T04:35:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,1,N13W72,2025
13936,2025,Qtr 1,January,1,M1.2,2025,Qtr 1,January,1,1,2025,Qtr 1,January,1,2025-01-01T18:05:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,1,N13W79,2025
13936,2025,Qtr 1,January,1,M2.0,2024,Qtr 4,December,31,31,2025,Qtr 1,January,1,2024-12-31T21:09:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,12,No Note,2025,Qtr 1,January,1,N15W74,2024
13936,2025,Qtr 1,January,1,M2.7,2024,Qtr 4,December,31,31,2025,Qtr 1,January,1,2024-12-31T22:02:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,12,No Note,2025,Qtr 1,January,1,N15W70,2024
13938,2025,Qtr 1,January,1,M2.9,2024,Qtr 4,December,31,31,2025,Qtr 1,January,1,2024-12-31T22:46:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,12,No Note,2025,Qtr 1,January,1,N21W30,2024
13936,2025,Qtr 1,January,2,M1.1,2025,Qtr 1,January,1,1,2025,Qtr 1,January,2,2025-01-01T21:32:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,2,N13W90,2025
13939,2025,Qtr 1,January,2,M1.1,2025,Qtr 1,January,2,2,2025,Qtr 1,January,2,2025-01-02T17:18:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,2,S11W29,2025
13947,2025,Qtr 1,January,3,X1.2,2025,Qtr 1,January,3,3,2025,Qtr 1,January,3,2025-01-03T11:29:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,3,N10E64,2025
13939,2025,Qtr 1,January,4,C9.3,2025,Qtr 1,January,4,4,2025,Qtr 1,January,4,2025-01-04T14:24:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,S17W55,2025
13947,2025,Qtr 1,January,4,M1.5,2025,Qtr 1,January,4,4,2025,Qtr 1,January,4,2025-01-04T00:34:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N11E58,2025
13947,2025,Qtr 1,January,4,M1.9,2025,Qtr 1,January,3,3,2025,Qtr 1,January,4,2025-01-03T23:14:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N12E59,2025
13947,2025,Qtr 1,January,4,M2.3,2025,Qtr 1,January,3,3,2025,Qtr 1,January,4,2025-01-03T21:54:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N12E58,2025
13947,2025,Qtr 1,January,4,M5.8,2025,Qtr 1,January,3,3,2025,Qtr 1,January,4,2025-01-03T23:50:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N11E58,2025
13947,2025,Qtr 1,January,4,M7.6,2025,Qtr 1,January,4,4,2025,Qtr 1,January,4,2025-01-04T04:58:00-Flr-001,Solar Flare,4,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N12E54,2025
13947,2025,Qtr 1,January,4,X1.1,2025,Qtr 1,January,3,3,2025,Qtr 1,January,4,2025-01-03T22:32:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N11E60,2025
13947,2025,Qtr 1,January,4,X1.8,2025,Qtr 1,January,4,4,2025,Qtr 1,January,4,2025-01-04T12:34:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,4,N12E50,2025
13939,2025,Qtr 1,January,5,C7.6,2025,Qtr 1,January,4,4,2025,Qtr 1,January,5,2025-01-04T18:46:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,S17W57,2025
13947,2025,Qtr 1,January,5,M1.1,2025,Qtr 1,January,4,4,2025,Qtr 1,January,5,2025-01-04T23:57:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,N10E42,2025
13947,2025,Qtr 1,January,5,M2.1,2025,Qtr 1,January,4,4,2025,Qtr 1,January,5,2025-01-04T23:08:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,N11E44,2025
13947,2025,Qtr 1,January,5,M2.1,2025,Qtr 1,January,5,5,2025,Qtr 1,January,5,2025-01-05T07:04:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,N12E41,2025
13947,2025,Qtr 1,January,5,M2.4,2025,Qtr 1,January,5,5,2025,Qtr 1,January,5,2025-01-05T15:20:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,N12E40,2025
13947,2025,Qtr 1,January,5,M4.1,2025,Qtr 1,January,5,5,2025,Qtr 1,January,5,2025-01-05T02:14:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,N10E40,2025
13947,2025,Qtr 1,January,5,M4.1,2025,Qtr 1,January,5,5,2025,Qtr 1,January,5,2025-01-05T09:09:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,5,N12E41,2025
13947,2025,Qtr 1,January,6,M1.4,2025,Qtr 1,January,6,6,2025,Qtr 1,January,6,2025-01-06T03:36:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,6,N15E30,2025
13947,2025,Qtr 1,January,6,M3.1,2025,Qtr 1,January,6,6,2025,Qtr 1,January,6,2025-01-06T01:29:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,6,N11E28,2025
13947,2025,Qtr 1,January,6,M4.8,2025,Qtr 1,January,6,6,2025,Qtr 1,January,6,2025-01-06T16:12:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,6,N15E26,2025
13951,2025,Qtr 1,January,7,C2.5,2025,Qtr 1,January,7,7,2025,Qtr 1,January,7,2025-01-07T09:19:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,7,S15W08,2025
13941,2025,Qtr 1,January,7,C2.7,2025,Qtr 1,January,6,6,2025,Qtr 1,January,7,2025-01-06T21:58:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,7,S06W79,2025
13939,2025,Qtr 1,January,8,M1.1,2025,Qtr 1,January,7,7,2025,Qtr 1,January,8,2025-01-07T22:35:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,1,"Long-Duration Flare. Associated With Large Eruption And Brightening Seen From Just Beyond The Southwest Limb In Goes Suvi Imagery. There Is Some Uncertainty In The Exact Location Since This Is Not Directly On The Disk, But Very Likely Associated With Active Region 13939 Which Is Estimated To Have Been Located At Roughly S17W99 At The Peak Time Of The Flare (2025-01-07T23:05Z).",2025,Qtr 1,January,8,S17W99,2025
13947,2025,Qtr 1,January,9,M1.1,2025,Qtr 1,January,9,9,2025,Qtr 1,January,9,2025-01-09T00:18:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,9,N15W09,2025
13951,2025,Qtr 1,January,10,C6.1,2025,Qtr 1,January,10,10,2025,Qtr 1,January,10,2025-01-10T09:24:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,10,S15W49,2025
13954,2025,Qtr 1,January,11,C2.8,2025,Qtr 1,January,11,11,2025,Qtr 1,January,11,2025-01-11T08:35:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,1,Simultaneous Brightening From Recently-Decayed Active Region 13954 (N24W76) As Well As An Unnumbered Region Just Beyond The E Limb Located At An Estimated N19E90-N19E100.,2025,Qtr 1,January,11,N24W80,2025
13961,2025,Qtr 1,January,17,M1.1,2025,Qtr 1,January,17,17,2025,Qtr 1,January,17,2025-01-17T03:08:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,17,S10E43,2025
13964,2025,Qtr 1,January,17,M1.3,2025,Qtr 1,January,17,17,2025,Qtr 1,January,17,2025-01-17T02:01:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,1,No Note,2025,Qtr 1,January,17,N07W23,2025
